date,t1M_ATM,t1M_BF10,t1M_BF25,t1M_C10,t1M_C25,t1M_P10,t1M_P25,t1M_RR10,t1M_RR25,t1Y_ATM,t1Y_BF10,t1Y_BF25,t1Y_C10,t1Y_C25,t1Y_P10,t1Y_P25,t1Y_RR10,t1Y_RR25,t3M_ATM,t3M_BF10,t3M_BF25,t3M_C10,t3M_C25,t3M_P10,t3M_P25,t3M_RR10,t3M_RR25,t6M_ATM,t6M_BF10,t6M_BF25,t6M_C10,t6M_C25,t6M_P10,t6M_P25,t6M_RR10,t6M_RR25
2008-07-01,12.930000,1.945000,0.410000,11.637500,11.555000,18.112500,15.125000,-6.475000,-3.570000,13.080000,2.995000,0.550000,10.551250,10.771250,21.598750,16.488750,-11.047500,-5.717500,13.040000,2.185000,0.455000,11.325000,11.358750,19.125000,15.631250,-7.800000,-4.272500,13.017500,2.597500,0.507500,10.966250,11.017500,20.263750,16.032500,-9.297500,-5.015000
2008-07-02,12.650000,1.875000,0.425000,11.405000,11.355000,17.645000,14.795000,-6.240000,-3.440000,12.920000,3.045000,0.625000,10.481250,10.697500,21.448750,16.392500,-10.967500,-5.695000,12.910000,2.175000,0.490000,11.240000,11.310000,18.930000,15.490000,-7.690000,-4.180000,12.912500,2.637500,0.567500,10.941250,11.005000,20.158750,15.955000,-9.217500,-4.950000
2008-07-03,12.272500,1.930000,0.405000,11.083750,10.958750,17.321250,14.396250,-6.237500,-3.437500,12.880000,3.040000,0.545000,10.347500,10.555000,21.492500,16.295000,-11.145000,-5.740000,12.652500,2.192500,0.452500,10.967500,10.991250,18.722500,15.218750,-7.755000,-4.227500,12.752500,2.617500,0.497500,10.728750,10.757500,20.011250,15.742500,-9.282500,-4.985000
2008-07-04,11.610000,1.870000,0.385000,10.586250,10.422500,16.373750,13.567500,-5.787500,-3.145000,12.690000,3.100000,0.580000,10.416250,10.458750,21.163750,16.081250,-10.747500,-5.622500,12.120000,2.150000,0.445000,10.622500,10.582500,17.917500,14.547500,-7.295000,-3.965000,12.467500,2.642500,0.517500,10.643750,10.580000,19.576250,15.390000,-8.932500,-4.810000
2008-07-07,11.715000,1.875000,0.415000,10.896250,10.627500,16.283750,13.632500,-5.387500,-3.005000,12.605000,3.035000,0.610000,10.298750,10.423750,20.981250,16.006250,-10.682500,-5.582500,12.075000,2.200000,0.475000,10.722500,10.607500,17.827500,14.492500,-7.105000,-3.885000,12.342500,2.632500,0.552500,10.561250,10.510000,19.388750,15.280000,-8.827500,-4.770000
2008-07-08,11.752500,1.882500,0.362500,10.945000,10.548750,16.325000,13.681250,-5.380000,-3.132500,12.620000,3.147500,0.535000,10.392500,10.337500,21.142500,15.972500,-10.750000,-5.635000,12.250000,2.257500,0.410000,10.852500,10.682500,18.162500,14.637500,-7.310000,-3.955000,12.422500,2.737500,0.472500,10.647500,10.478750,19.672500,15.311250,-9.025000,-4.832500
2008-07-09,11.760000,1.890000,0.400000,10.762500,10.562500,16.537500,13.757500,-5.775000,-3.195000,12.557500,2.997500,0.547500,10.118750,10.278750,20.991250,15.931250,-10.872500,-5.652500,12.285000,2.145000,0.440000,10.752500,10.722500,18.107500,14.727500,-7.355000,-4.005000,12.437500,2.567500,0.497500,10.483750,10.500000,19.526250,15.370000,-9.042500,-4.870000
2008-07-10,11.525000,1.847500,0.382500,10.536250,10.346250,16.208750,13.468750,-5.672500,-3.122500,12.555000,3.130000,0.575000,10.301250,10.311250,21.068750,15.948750,-10.767500,-5.637500,12.240000,2.172500,0.435000,10.782500,10.692500,18.042500,14.657500,-7.260000,-3.965000,12.405000,2.685000,0.510000,10.597500,10.490000,19.582500,15.340000,-8.985000,-4.850000
2008-07-11,11.635000,1.897500,0.362500,10.601250,10.373750,16.463750,13.621250,-5.862500,-3.247500,12.617500,3.110000,0.535000,10.285000,10.316250,21.170000,15.988750,-10.885000,-5.672500,12.217500,2.207500,0.417500,10.752500,10.626250,18.097500,14.643750,-7.345000,-4.017500,12.442500,2.680000,0.487500,10.575000,10.477500,19.670000,15.382500,-9.095000,-4.905000
2008-07-14,12.045000,1.875000,0.355000,11.112500,10.767500,16.727500,14.032500,-5.615000,-3.265000,12.715000,3.130000,0.515000,10.460000,10.393750,21.230000,16.066250,-10.770000,-5.672500,12.350000,2.240000,0.400000,10.887500,10.702500,18.292500,14.797500,-7.405000,-4.095000,12.540000,2.735000,0.460000,10.730000,10.550000,19.820000,15.450000,-9.090000,-4.900000
2008-07-15,12.590000,1.855000,0.370000,10.977500,11.055000,17.912500,14.865000,-6.935000,-3.810000,12.915000,3.095000,0.565000,10.360000,10.525000,21.660000,16.435000,-11.300000,-5.910000,12.690000,2.100000,0.425000,10.690000,10.882500,18.890000,15.347500,-8.200000,-4.465000,12.835000,2.610000,0.500000,10.595000,10.726250,20.295000,15.943750,-9.700000,-5.217500
2008-07-16,12.600000,1.910000,0.380000,10.927500,11.011250,18.092500,14.948750,-7.165000,-3.937500,12.927500,3.162500,0.577500,10.397500,10.526250,21.782500,16.483750,-11.385000,-5.957500,12.750000,2.180000,0.435000,10.732500,10.902500,19.127500,15.467500,-8.395000,-4.565000,12.922500,2.717500,0.522500,10.710000,10.791250,20.570000,16.098750,-9.860000,-5.307500
2008-07-17,11.950000,1.850000,0.370000,10.397500,10.465000,17.202500,14.175000,-6.805000,-3.710000,12.735000,3.140000,0.580000,10.283750,10.385000,21.466250,16.245000,-11.182500,-5.860000,12.285000,2.160000,0.440000,10.340000,10.495000,18.550000,14.955000,-8.210000,-4.460000,12.685000,2.690000,0.525000,10.532500,10.601250,20.217500,15.818750,-9.685000,-5.217500
2008-07-18,11.385000,1.830000,0.360000,10.095000,10.025000,16.335000,13.465000,-6.240000,-3.440000,12.510000,3.140000,0.575000,10.190000,10.217500,21.110000,15.952500,-10.920000,-5.735000,11.835000,2.190000,0.435000,10.127500,10.150000,17.922500,14.390000,-7.795000,-4.240000,12.365000,2.705000,0.510000,10.420000,10.367500,19.720000,15.382500,-9.300000,-5.015000
2008-07-21,11.465000,1.945000,0.350000,10.555000,10.155000,16.265000,13.475000,-5.710000,-3.320000,12.432500,3.072500,0.472500,10.165000,10.128750,20.845000,15.681250,-10.680000,-5.552500,11.795000,2.300000,0.390000,10.292500,10.122500,17.897500,14.247500,-7.605000,-4.125000,12.257500,2.697500,0.432500,10.487500,10.297500,19.422500,15.082500,-8.935000,-4.785000
2008-07-22,11.305000,1.830000,0.375000,10.235000,10.062500,16.035000,13.297500,-5.800000,-3.235000,12.460000,3.160000,0.580000,10.320000,10.243750,20.920000,15.836250,-10.600000,-5.592500,11.810000,2.180000,0.435000,10.260000,10.202500,17.720000,14.287500,-7.460000,-4.085000,12.265000,2.725000,0.520000,10.527500,10.372500,19.452500,15.197500,-8.925000,-4.825000
2008-07-23,11.070000,1.850000,0.365000,9.945000,9.807500,15.895000,13.062500,-5.950000,-3.255000,12.405000,3.135000,0.575000,10.300000,10.217500,20.780000,15.742500,-10.480000,-5.525000,11.640000,2.170000,0.430000,10.087500,10.040000,17.532500,14.100000,-7.445000,-4.060000,12.125000,2.695000,0.515000,10.412500,10.257500,19.227500,15.022500,-8.815000,-4.765000
2008-07-24,11.205000,1.815000,0.370000,9.970000,9.920000,16.070000,13.230000,-6.100000,-3.310000,12.335000,3.150000,0.590000,10.223750,10.150000,20.746250,15.700000,-10.522500,-5.550000,11.610000,2.145000,0.435000,9.972500,9.992500,17.537500,14.097500,-7.565000,-4.105000,12.045000,2.675000,0.520000,10.280000,10.170000,19.160000,14.960000,-8.880000,-4.790000
2008-07-25,11.325000,1.850000,0.340000,9.955000,9.915000,16.395000,13.415000,-6.440000,-3.500000,12.415000,3.150000,0.530000,10.125000,10.102500,21.005000,15.787500,-10.880000,-5.685000,11.800000,2.165000,0.405000,10.027500,10.062500,17.902500,14.347500,-7.875000,-4.285000,12.185000,2.655000,0.485000,10.188750,10.165000,19.491250,15.175000,-9.302500,-5.010000
2008-07-28,11.017500,1.875000,0.357500,10.007500,9.697500,15.777500,13.052500,-5.770000,-3.355000,12.225000,3.080000,0.490000,9.902500,9.896250,20.707500,15.533750,-10.805000,-5.637500,11.505000,2.225000,0.397500,10.042500,9.855000,17.417500,13.950000,-7.375000,-4.095000,11.967500,2.685000,0.447500,10.130000,9.971250,19.175000,14.858750,-9.045000,-4.887500
2008-07-29,10.880000,1.890000,0.350000,9.815000,9.560000,15.725000,12.900000,-5.910000,-3.340000,12.125000,3.005000,0.470000,9.786250,9.796250,20.473750,15.393750,-10.687500,-5.597500,11.450000,2.150000,0.385000,9.880000,9.780000,17.320000,13.890000,-7.440000,-4.110000,11.790000,2.540000,0.430000,9.850000,9.792500,18.810000,14.647500,-8.960000,-4.855000
2008-07-30,11.125000,1.765000,0.360000,9.776250,9.787500,16.003750,13.182500,-6.227500,-3.395000,12.220000,3.075000,0.565000,9.960000,9.985000,20.630000,15.585000,-10.670000,-5.600000,11.605000,2.060000,0.415000,9.838750,9.935000,17.491250,14.105000,-7.652500,-4.170000,11.935000,2.555000,0.500000,9.935000,9.982500,19.045000,14.887500,-9.110000,-4.905000
2008-07-31,10.990000,1.795000,0.340000,9.637500,9.627500,15.932500,13.032500,-6.295000,-3.405000,12.335000,3.040000,0.545000,9.997500,10.080000,20.752500,15.680000,-10.755000,-5.600000,11.680000,2.090000,0.415000,9.936250,10.010000,17.603750,14.180000,-7.667500,-4.170000,12.000000,2.545000,0.490000,9.975000,10.037500,19.115000,14.942500,-9.140000,-4.905000
2008-08-01,11.615000,1.765000,0.350000,10.050000,10.147500,16.710000,13.782500,-6.660000,-3.635000,12.580000,3.040000,0.545000,10.112500,10.272500,21.127500,15.977500,-11.015000,-5.705000,12.045000,2.075000,0.410000,10.111250,10.276250,18.128750,14.633750,-8.017500,-4.357500,12.350000,2.530000,0.490000,10.127500,10.297500,19.632500,15.382500,-9.505000,-5.085000
2008-08-04,11.835000,1.870000,0.340000,10.712500,10.445000,16.697500,13.905000,-5.985000,-3.460000,12.600000,3.065000,0.480000,10.215000,10.250000,21.115000,15.910000,-10.900000,-5.660000,12.235000,2.205000,0.385000,10.592500,10.500000,18.287500,14.740000,-7.695000,-4.240000,12.415000,2.650000,0.440000,10.420000,10.363750,19.710000,15.346250,-9.290000,-4.982500
2008-08-05,12.405000,1.780000,0.365000,11.077500,11.017500,17.292500,14.522500,-6.215000,-3.505000,12.865000,3.115000,0.575000,10.525000,10.541250,21.435000,16.338750,-10.910000,-5.797500,12.670000,2.150000,0.430000,10.875000,10.932500,18.765000,15.267500,-7.890000,-4.335000,12.760000,2.650000,0.515000,10.720000,10.750000,20.100000,15.800000,-9.380000,-5.050000
2008-08-06,12.525000,1.845000,0.320000,11.346250,11.187500,17.393750,14.502500,-6.047500,-3.315000,12.825000,3.030000,0.475000,10.342500,10.437500,21.367500,16.162500,-11.025000,-5.725000,12.655000,2.135000,0.375000,10.938750,10.917500,18.641250,15.142500,-7.702500,-4.225000,12.750000,2.570000,0.435000,10.682500,10.687500,19.957500,15.682500,-9.275000,-4.995000
2008-08-07,12.020000,1.820000,0.310000,11.040000,10.785000,16.640000,13.875000,-5.600000,-3.090000,12.540000,2.950000,0.440000,10.062500,10.188750,20.917500,15.771250,-10.855000,-5.582500,12.365000,2.080000,0.350000,10.737500,10.693750,18.152500,14.736250,-7.415000,-4.042500,12.495000,2.455000,0.400000,10.425000,10.472500,19.475000,15.317500,-9.050000,-4.845000
2008-08-08,12.980000,1.855000,0.330000,11.616250,11.580000,18.053750,15.040000,-6.437500,-3.460000,12.955000,3.110000,0.505000,10.603750,10.588750,21.526250,16.331250,-10.922500,-5.742500,12.995000,2.250000,0.390000,11.307500,11.252500,19.182500,15.517500,-7.875000,-4.265000,12.960000,2.685000,0.455000,10.953750,10.902500,20.336250,15.927500,-9.382500,-5.025000
2008-08-11,13.445000,1.925000,0.345000,12.201250,12.096250,18.538750,15.483750,-6.337500,-3.387500,13.120000,3.120000,0.450000,10.860000,10.745000,21.620000,16.395000,-10.760000,-5.650000,13.285000,2.325000,0.375000,11.777500,11.582500,19.442500,15.737500,-7.665000,-4.155000,13.165000,2.795000,0.415000,11.372500,11.112500,20.547500,16.047500,-9.175000,-4.935000
2008-08-12,14.040000,1.790000,0.390000,12.416250,12.597500,19.243750,16.262500,-6.827500,-3.665000,13.492500,3.062500,0.567500,10.963750,11.131250,22.146250,16.988750,-11.182500,-5.857500,13.740000,2.215000,0.445000,11.878750,11.978750,20.031250,16.391250,-8.152500,-4.412500,13.612500,2.637500,0.512500,11.492500,11.576250,21.007500,16.673750,-9.515000,-5.097500
2008-08-13,15.495000,1.875000,0.365000,13.802500,13.952500,20.937500,17.767500,-7.135000,-3.815000,14.227500,3.082500,0.497500,11.732500,11.806250,22.887500,17.643750,-11.155000,-5.837500,14.870000,2.305000,0.405000,13.002500,13.007500,21.347500,17.542500,-8.345000,-4.535000,14.382500,2.732500,0.457500,12.336250,12.267500,21.893750,17.412500,-9.557500,-5.145000
2008-08-14,15.210000,1.770000,0.350000,13.607500,13.727500,20.352500,17.392500,-6.745000,-3.665000,14.285000,3.170000,0.555000,11.852500,11.932500,23.057500,17.747500,-11.205000,-5.815000,14.700000,2.155000,0.415000,12.827500,12.935000,20.882500,17.295000,-8.055000,-4.360000,14.410000,2.695000,0.490000,12.345000,12.365000,21.865000,17.435000,-9.520000,-5.070000
2008-08-15,15.405000,1.745000,0.345000,13.832500,13.945000,20.467500,17.555000,-6.635000,-3.610000,14.340000,3.155000,0.540000,11.922500,12.010000,23.067500,17.750000,-11.145000,-5.740000,14.730000,2.095000,0.390000,12.891250,12.985000,20.758750,17.255000,-7.867500,-4.270000,14.475000,2.620000,0.470000,12.438750,12.477500,21.751250,17.412500,-9.312500,-4.935000
2008-08-18,15.100000,1.810000,0.340000,13.687500,13.710000,20.132500,17.170000,-6.445000,-3.460000,14.200000,3.190000,0.510000,11.962500,11.885000,22.817500,17.535000,-10.855000,-5.650000,14.530000,2.195000,0.390000,12.817500,12.807500,20.632500,17.032500,-7.815000,-4.225000,14.330000,2.740000,0.455000,12.542500,12.365000,21.597500,17.205000,-9.055000,-4.840000
2008-08-19,15.040000,1.810000,0.350000,13.548750,13.591250,20.151250,17.188750,-6.602500,-3.597500,14.140000,3.210000,0.540000,11.852500,11.816250,22.847500,17.543750,-10.995000,-5.727500,14.480000,2.200000,0.405000,12.751250,12.751250,20.608750,17.018750,-7.857500,-4.267500,14.210000,2.745000,0.480000,12.278750,12.192500,21.631250,17.187500,-9.352500,-4.995000
2008-08-20,14.650000,1.860000,0.350000,13.095000,13.150000,19.925000,16.850000,-6.830000,-3.700000,14.020000,3.140000,0.490000,11.667500,11.637500,22.652500,17.382500,-10.985000,-5.745000,14.235000,2.275000,0.390000,12.478750,12.437500,20.541250,16.812500,-8.062500,-4.375000,14.055000,2.770000,0.440000,12.112500,11.985000,21.537500,17.005000,-9.425000,-5.020000
2008-08-21,15.205000,1.825000,0.345000,13.670000,13.717500,20.390000,17.382500,-6.720000,-3.665000,14.365000,3.165000,0.515000,11.932500,11.977500,23.127500,17.782500,-11.195000,-5.805000,14.830000,2.170000,0.395000,13.005000,13.055000,20.995000,17.395000,-7.990000,-4.340000,14.515000,2.700000,0.460000,12.505000,12.457500,21.925000,17.492500,-9.420000,-5.035000
2008-08-22,15.010000,1.790000,0.315000,13.451250,13.510000,20.148750,17.140000,-6.697500,-3.630000,14.265000,3.140000,0.460000,11.758750,11.818750,23.051250,17.631250,-11.292500,-5.812500,14.640000,2.130000,0.360000,12.815000,12.852500,20.725000,17.147500,-7.910000,-4.295000,14.390000,2.645000,0.415000,12.295000,12.285000,21.775000,17.325000,-9.480000,-5.040000
2008-08-25,15.510000,1.915000,0.340000,13.990000,14.095000,20.860000,17.605000,-6.870000,-3.510000,14.295000,3.150000,0.485000,12.017500,11.895000,22.872500,17.665000,-10.855000,-5.770000,14.845000,2.310000,0.390000,13.152500,13.107500,21.157500,17.362500,-8.005000,-4.255000,14.495000,2.820000,0.440000,12.645000,12.422500,21.985000,17.447500,-9.340000,-5.025000
2008-08-26,15.950000,1.755000,0.370000,14.352500,14.487500,21.057500,18.152500,-6.705000,-3.665000,14.547500,3.217500,0.572500,12.057500,12.186250,23.472500,18.053750,-11.415000,-5.867500,15.235000,2.120000,0.425000,13.265000,13.457500,21.445000,17.862500,-8.180000,-4.405000,14.757500,2.657500,0.507500,12.593750,12.718750,22.236250,17.811250,-9.642500,-5.092500
2008-08-27,15.895000,1.750000,0.340000,14.300000,14.412500,20.990000,18.057500,-6.690000,-3.645000,14.602500,3.202500,0.532500,12.120000,12.203750,23.490000,18.066250,-11.370000,-5.862500,15.175000,2.085000,0.390000,13.242500,13.390000,21.277500,17.740000,-8.035000,-4.350000,14.792500,2.652500,0.477500,12.671250,12.735000,22.218750,17.805000,-9.547500,-5.070000
2008-08-28,14.950000,1.715000,0.325000,13.352500,13.472500,19.977500,17.077500,-6.625000,-3.605000,14.510000,3.215000,0.545000,12.060000,12.122500,23.390000,17.987500,-11.330000,-5.865000,14.775000,2.090000,0.400000,12.851250,12.993750,20.878750,17.356250,-8.027500,-4.362500,14.565000,2.665000,0.475000,12.462500,12.500000,21.997500,17.580000,-9.535000,-5.080000
2008-08-29,14.917500,1.690000,0.335000,13.190000,13.400000,20.025000,17.105000,-6.835000,-3.705000,14.590000,3.175000,0.505000,12.036250,12.141250,23.493750,18.048750,-11.457500,-5.907500,14.850000,2.070000,0.375000,12.847500,13.031250,20.992500,17.418750,-8.145000,-4.387500,14.615000,2.592500,0.445000,12.408750,12.498750,22.006250,17.621250,-9.597500,-5.122500
2008-09-01,16.200000,1.715000,0.340000,14.350000,14.626250,21.480000,18.453750,-7.130000,-3.827500,14.970000,3.265000,0.525000,12.251250,12.380000,24.218750,18.610000,-11.967500,-6.230000,15.470000,2.185000,0.395000,13.410000,13.577500,21.900000,18.152500,-8.490000,-4.575000,15.185000,2.740000,0.460000,12.947500,13.001250,22.902500,18.288750,-9.955000,-5.287500
2008-09-02,16.575000,1.655000,0.355000,14.616250,14.967500,21.843750,18.892500,-7.227500,-3.925000,15.300000,3.325000,0.590000,12.545000,12.746250,24.705000,19.033750,-12.160000,-6.287500,15.775000,2.125000,0.420000,13.456250,13.803750,22.343750,18.586250,-8.887500,-4.782500,15.495000,2.700000,0.505000,13.025000,13.275000,23.365000,18.725000,-10.340000,-5.450000
2008-09-03,17.080000,1.670000,0.355000,14.925000,15.367500,22.575000,19.502500,-7.650000,-4.135000,16.042500,3.252500,0.587500,13.138750,13.427500,25.451250,19.832500,-12.312500,-6.405000,16.560000,2.145000,0.425000,14.060000,14.485000,23.350000,19.485000,-9.290000,-5.000000,16.250000,2.690000,0.505000,13.627500,13.941250,24.252500,19.568750,-10.625000,-5.627500
2008-09-04,16.920000,1.775000,0.345000,14.766250,15.130000,22.623750,19.400000,-7.857500,-4.270000,16.125000,3.165000,0.540000,13.187500,13.485000,25.392500,19.845000,-12.205000,-6.360000,16.720000,2.210000,0.415000,14.167500,14.567500,23.692500,19.702500,-9.525000,-5.135000,16.335000,2.695000,0.480000,13.742500,13.995000,24.317500,19.635000,-10.575000,-5.640000
2008-09-05,19.110000,1.875000,0.355000,16.587500,17.070000,25.382500,21.860000,-8.795000,-4.790000,16.922500,3.362500,0.552500,13.577500,14.040000,26.992500,20.910000,-13.415000,-6.870000,18.135000,2.345000,0.430000,15.202500,15.730000,25.757500,21.400000,-10.555000,-5.670000,17.420000,2.790000,0.485000,14.325000,14.810000,26.095000,21.000000,-11.770000,-6.190000
2008-09-08,19.100000,1.780000,0.370000,16.867500,17.268750,24.892500,21.671250,-8.025000,-4.402500,16.437500,3.157500,0.582500,13.202500,13.723750,25.987500,20.316250,-12.785000,-6.592500,17.507500,2.267500,0.442500,14.908750,15.328750,24.641250,20.571250,-9.732500,-5.242500,16.927500,2.692500,0.512500,14.093750,14.522500,25.146250,20.357500,-11.052500,-5.835000
2008-09-09,21.127500,1.867500,0.367500,18.983750,19.286250,27.006250,23.703750,-8.022500,-4.417500,17.130000,3.230000,0.585000,13.848750,14.348750,26.871250,21.081250,-13.022500,-6.732500,19.085000,2.335000,0.445000,16.411250,16.823750,26.428750,22.236250,-10.017500,-5.412500,17.867500,2.782500,0.517500,15.015000,15.405000,26.285000,21.365000,-11.270000,-5.960000
2008-09-10,21.225000,2.015000,0.355000,19.232500,19.326250,27.247500,23.833750,-8.015000,-4.507500,17.142500,3.382500,0.542500,13.957500,14.301250,27.092500,21.068750,-13.135000,-6.767500,18.905000,2.615000,0.420000,16.500000,16.580000,26.540000,22.070000,-10.040000,-5.490000,17.777500,3.017500,0.482500,15.167500,15.273750,26.422500,21.246250,-11.255000,-5.972500
2008-09-11,21.410000,2.012500,0.380000,19.253750,19.508750,27.591250,24.071250,-8.337500,-4.562500,17.012500,3.355000,0.565000,13.725000,14.165000,27.010000,20.990000,-13.285000,-6.825000,19.065000,2.472500,0.452500,16.503750,16.800000,26.571250,22.235000,-10.067500,-5.435000,17.740000,3.000000,0.500000,15.077500,15.242500,26.402500,21.237500,-11.325000,-5.995000
2008-09-12,20.877500,1.897500,0.402500,18.713750,19.056250,26.836250,23.503750,-8.122500,-4.447500,17.065000,3.300000,0.620000,13.788750,14.265000,26.941250,21.105000,-13.152500,-6.840000,18.830000,2.350000,0.485000,16.200000,16.632500,26.160000,21.997500,-9.960000,-5.365000,17.717500,2.902500,0.547500,14.922500,15.232500,26.317500,21.297500,-11.395000,-6.065000
2008-09-15,23.607500,1.857500,0.397500,21.233750,21.673750,29.696250,26.336250,-8.462500,-4.662500,17.940000,3.310000,0.625000,14.628750,15.102500,27.871250,22.027500,-13.242500,-6.925000,20.740000,2.365000,0.485000,17.967500,18.431250,28.242500,24.018750,-10.275000,-5.587500,19.102500,2.877500,0.552500,16.178750,16.550000,27.781250,22.760000,-11.602500,-6.210000
2008-09-16,26.582500,1.755000,0.367500,23.448750,24.286250,33.226250,29.613750,-9.777500,-5.327500,18.520000,3.365000,0.630000,14.673750,15.428750,29.096250,22.871250,-14.422500,-7.442500,22.600000,2.315000,0.460000,19.211250,19.993750,30.618750,26.126250,-11.407500,-6.132500,19.972500,2.862500,0.547500,16.472500,17.171250,29.197500,23.868750,-12.725000,-6.697500
2008-09-17,25.485000,1.810000,0.370000,22.542500,23.255000,32.047500,28.455000,-9.505000,-5.200000,18.322500,3.367500,0.612500,14.580000,15.268750,28.800000,22.601250,-14.220000,-7.332500,21.955000,2.270000,0.440000,18.625000,19.362500,29.825000,25.427500,-11.200000,-6.065000,19.617500,2.817500,0.532500,16.185000,16.835000,28.685000,23.465000,-12.500000,-6.630000
2008-09-18,27.275000,1.910000,0.385000,24.407500,25.022500,33.962500,30.297500,-9.555000,-5.275000,18.852500,3.467500,0.642500,15.097500,15.786250,29.542500,23.203750,-14.445000,-7.417500,23.155000,2.405000,0.470000,19.830000,20.520000,31.290000,26.730000,-11.460000,-6.210000,20.427500,2.947500,0.552500,17.023750,17.638750,29.726250,24.321250,-12.702500,-6.682500
2008-09-19,24.552500,1.982500,0.392500,22.141250,22.550000,30.928750,27.340000,-8.787500,-4.790000,17.795000,3.515000,0.635000,14.338750,14.850000,28.281250,22.010000,-13.942500,-7.160000,21.665000,2.475000,0.470000,18.801250,19.268750,29.478750,25.001250,-10.677500,-5.732500,19.177500,3.002500,0.542500,16.142500,16.542500,28.217500,22.897500,-12.075000,-6.355000
2008-09-22,25.377500,1.832500,0.377500,22.936250,23.396250,31.483750,28.113750,-8.547500,-4.717500,17.520000,3.380000,0.615000,14.078750,14.621250,27.721250,21.648750,-13.642500,-7.027500,21.220000,2.375000,0.460000,18.398750,18.866250,28.791250,24.493750,-10.392500,-5.627500,19.022500,2.812500,0.527500,15.955000,16.440000,27.715000,22.660000,-11.760000,-6.220000
2008-09-23,24.822500,1.812500,0.377500,22.196250,22.777500,31.073750,27.622500,-8.877500,-4.845000,17.420000,3.370000,0.610000,13.918750,14.467500,27.661250,21.592500,-13.742500,-7.125000,20.890000,2.310000,0.450000,17.963750,18.506250,28.436250,24.173750,-10.472500,-5.667500,18.682500,2.827500,0.527500,15.553750,16.046250,27.466250,22.373750,-11.912500,-6.327500
2008-09-24,23.292500,1.902500,0.357500,20.883750,21.291250,29.506250,26.008750,-8.622500,-4.717500,17.150000,3.300000,0.535000,13.576250,14.157500,27.323750,21.212500,-13.747500,-7.055000,19.965000,2.335000,0.415000,17.201250,17.606250,27.398750,23.153750,-10.197500,-5.547500,18.152500,2.787500,0.472500,15.057500,15.498750,26.822500,21.751250,-11.765000,-6.252500
2008-09-25,22.420000,1.865000,0.385000,20.042500,20.492500,28.527500,25.117500,-8.485000,-4.625000,17.527500,3.392500,0.612500,14.037500,14.558750,27.802500,21.721250,-13.765000,-7.162500,20.030000,2.335000,0.460000,17.226250,17.712500,27.503750,23.267500,-10.277500,-5.555000,18.507500,2.857500,0.532500,15.411250,15.867500,27.318750,22.212500,-11.907500,-6.345000
2008-09-26,23.877500,1.522500,0.387500,21.118750,21.920000,29.681250,26.610000,-8.562500,-4.690000,17.725000,3.165000,0.565000,13.987500,14.772500,27.792500,21.807500,-13.805000,-7.035000,20.800000,2.050000,0.455000,17.746250,18.472500,27.953750,24.037500,-10.207500,-5.565000,18.992500,2.652500,0.512500,15.780000,16.387500,27.510000,22.622500,-11.730000,-6.235000
2008-09-29,26.687500,1.782500,0.392500,23.936250,24.603750,33.003750,29.556250,-9.067500,-4.952500,18.607500,3.287500,0.557500,14.636250,15.432500,29.153750,22.897500,-14.517500,-7.465000,22.190000,2.335000,0.465000,19.113750,19.748750,29.936250,25.561250,-10.822500,-5.812500,20.082500,2.822500,0.502500,16.718750,17.332500,29.091250,23.837500,-12.372500,-6.505000
2008-09-30,28.677500,1.787500,0.420000,25.647500,26.457500,35.282500,31.737500,-9.635000,-5.280000,19.335000,3.535000,0.700000,15.296250,16.131250,30.443750,23.938750,-15.147500,-7.807500,23.685000,2.355000,0.515000,20.286250,21.098750,31.793750,27.301250,-11.507500,-6.202500,20.812500,2.937500,0.592500,17.303750,18.007500,30.196250,24.802500,-12.892500,-6.795000
2008-10-01,27.867500,1.622500,0.385000,24.530000,25.551250,34.450000,30.953750,-9.920000,-5.402500,19.322500,3.372500,0.602500,15.252500,16.040000,30.137500,23.810000,-14.885000,-7.770000,23.040000,2.200000,0.455000,19.512500,20.393750,30.967500,26.596250,-11.455000,-6.202500,20.837500,2.842500,0.532500,17.216250,17.916250,30.143750,24.823750,-12.927500,-6.907500
2008-10-02,29.082500,1.812500,0.405000,25.837500,26.740000,35.952500,32.235000,-10.115000,-5.495000,19.660000,3.640000,0.615000,15.785000,16.360000,30.815000,24.190000,-15.030000,-7.830000,23.822500,2.492500,0.482500,20.511250,21.168750,32.118750,27.441250,-11.607500,-6.272500,21.380000,3.155000,0.560000,17.935000,18.465000,31.135000,25.415000,-13.200000,-6.950000
2008-10-03,27.832500,1.737500,0.415000,24.472500,25.458750,34.667500,31.036250,-10.195000,-5.577500,19.340000,3.770000,0.655000,15.490000,16.058750,30.730000,23.931250,-15.240000,-7.872500,23.012500,2.412500,0.502500,19.596250,20.348750,31.253750,26.681250,-11.657500,-6.332500,20.735000,3.115000,0.590000,17.240000,17.808750,30.460000,24.841250,-13.220000,-7.032500
2008-10-06,38.777500,1.832500,0.447500,35.102500,36.228750,46.117500,42.221250,-11.015000,-5.992500,22.005000,3.670000,0.695000,17.882500,18.640000,33.467500,26.760000,-15.585000,-8.120000,29.802500,2.487500,0.542500,26.153750,27.017500,38.426250,33.672500,-12.272500,-6.655000,25.120000,3.095000,0.625000,21.361250,22.083750,35.068750,29.406250,-13.707500,-7.322500
